YEAR,KID,FID,MID,YBIRTH_M,YMAR,YDIV,YSEP,YBIRTH_F,UD_year,JC_year,edH,edW,F_hrs,F_earn,F_wage,M_hrs,M_earn,M_wage,exp,exp1,exp2,F_AGE,M_AGE,SEP,DIV,TSD,TSS,L,YBIRTH,LW_std,LW_raw,PC_std,PC_raw,AP_std,AP_raw,DigSpan,BPE,BPN,tau_m,tau_f,AGE,PHI_M,PHI_F,dgroup,sgroup
2002,3140003,3140001,3140002,1955,1977,9999,9999,1951,1970,1980,1,1,2196,109135.57239515867,49.697437338414694,78,1914.659164827345,NA,0,3.5,0,51,47,FALSE,FALSE,-7997,-7997,2,1988,121,53,105,30,137,53,15,0,0,14.4166666666667,16.3333333333333,14,0.13046757164404255,0.23410510841602303,1,1
2007,3140003,3140001,3140002,1955,1977,9999,9999,1951,1970,1980,1,1,2184,116265.14391542558,53.23495600523149,208,2076.163284204028,9.981554250980931,0,6,0,56,52,FALSE,FALSE,-7992,-7992,2,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,1,1
1997,3140004,3140001,3140002,1955,1977,9999,9999,1951,1970,1980,1,1,2392,87959.78196542594,36.77147958261953,480,8581.442142968384,17.881580065410372,0,1,0,46,42,FALSE,FALSE,-8002,-8002,2,1993,NA,NA,NA,NA,NA,NA,NA,2,0,22,14.75,4,0.21407185628742514,0.22348484848484848,1,1
2002,3140004,3140001,3140002,1955,1977,9999,9999,1951,1970,1980,1,1,2196,109135.57239515867,49.697437338414694,78,1914.659164827345,NA,0,3.5,0,51,47,FALSE,FALSE,-7997,-7997,2,1993,99,38,105,21,115,34,12,0,2,27.9166666666667,5,9,0.2526395173454,0.07166482910694597,1,1
2007,3140004,3140001,3140002,1955,1977,9999,9999,1951,1970,1980,1,1,2184,116265.14391542558,53.23495600523149,208,2076.163284204028,9.981554250980931,0,6,0,56,52,FALSE,FALSE,-7992,-7992,2,1993,90,43,105,30,99,39,17,0,0,12.1666666666667,14.4166666666667,14,0.11265432098765463,0.20595238095238141,1,1
1997,3144003,3144001,3144002,1967,1992,9999,9999,1968,1970,1980,0,0,2080,26817.006696776203,12.893616819809997,0,0,NA,0,0,0,29,30,FALSE,FALSE,-8002,-8002,2,1993,NA,NA,NA,NA,NA,NA,NA,5,0,28.75,21.25,4,0.25669642857142855,0.2951388888888889,1,1
2002,3144003,3144001,3144002,1967,1992,9999,9999,1968,1970,1980,0,0,2430,40207.842461374246,16.54643722690298,0,0,NA,0,0,0,34,35,FALSE,FALSE,-7997,-7997,2,1993,NA,NA,NA,NA,NA,NA,NA,4,5,29.3333333333333,35.4166666666667,9,0.2619047619047616,0.5426242388528781,1,1
2007,3144003,3144001,3144002,1967,1992,9999,9999,1968,1970,1980,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,40,FALSE,FALSE,-7992,-7992,2,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,1,1
1997,3149003,3149001,3149002,1961,1991,9999,9999,1964,1970,1980,0,1,2080,23598.96589316306,11.348957234075689,0,0,NA,0,0,0,33,36,FALSE,FALSE,-8002,-8002,2,1993,89,4,NA,NA,84,4,4,NA,2,37.25,37.8333333333333,4,0.3325892857142857,0.5254629629629625,1,1
2002,3149003,3149001,3149002,1961,1991,9999,9999,1964,1970,1980,0,1,2117,34655.33088337495,16.37001931193904,1768,12445.284571377742,7.039188105982886,5,5,5,38,41,FALSE,FALSE,-7997,-7997,2,1993,111,43,93,17,105,32,12,2,2,33.1666666666667,23.8333333333333,9,0.42521367521367565,0.3343224530168145,1,1
2007,3149003,3149001,3149002,1961,1991,9999,9999,1964,1970,1980,0,1,2080,34879.54317462767,16.769011141647926,2080,19100.702214677058,9.183029910902425,10,10,10,43,46,FALSE,FALSE,-7992,-7992,2,1993,102,49,95,27,108,43,15,1,1,13.8333333333333,12.3333333333333,14,0.19212962962962918,0.17129629629629584,1,1
1997,3155005,3155001,3155002,1961,1985,9999,9999,1961,1970,1980,0,0,2600,37543.809375486686,14.438276405544308,0,0,NA,0,0,0,36,36,FALSE,FALSE,-8002,-8002,2,1990,NA,NA,NA,NA,NA,NA,NA,6,2,NA,NA,7,NA,NA,1,1
2002,3155005,3155001,3155002,1961,1985,9999,9999,1961,1970,1980,0,0,2080,0,NA,0,0,NA,0,0,0,41,41,FALSE,FALSE,-7997,-7997,2,1990,99,45,106,28,102,38,15,9,11,26.6666666666667,13.8333333333333,12,0.2380952380952384,0.19212962962962918,1,1
2007,3155005,3155001,3155002,1961,1985,9999,9999,1961,1970,1980,0,0,2080,66437.2250945289,31.94097360313893,260,3321.861254726445,12.77638944125557,0,1.5,0,46,46,FALSE,FALSE,-7992,-7992,2,1990,97,50,93,29,94,40,13,15,13,10,10,17,0.09345794392523364,0.1388888888888889,1,1
1997,3155006,3155001,3155002,1961,1985,9999,9999,1961,1970,1980,0,0,2600,37543.809375486686,14.438276405544308,0,0,NA,0,0,0,36,36,FALSE,FALSE,-8002,-8002,2,1994,NA,NA,NA,NA,NA,NA,NA,6,2,NA,NA,3,NA,NA,1,1
2002,3155006,3155001,3155002,1961,1985,9999,9999,1961,1970,1980,0,0,2080,0,NA,0,0,NA,0,0,0,41,41,FALSE,FALSE,-7997,-7997,2,1994,95,35,88,15,111,32,11,16,14,18.25,16.4166666666667,8,0.16294642857142858,0.22800925925925972,1,1
2007,3155006,3155001,3155002,1961,1985,9999,9999,1961,1970,1980,0,0,2080,66437.2250945289,31.94097360313893,260,3321.861254726445,12.77638944125557,0,1.5,0,46,46,FALSE,FALSE,-7992,-7992,2,1994,89,42,94,26,92,35,NA,16,13,16.5,9,13,0.1542056074766355,0.125,1,1
1997,3156003,3156001,3156002,1963,1994,9999,9999,1968,1970,1980,0,0,0,0,NA,0,0,NA,0,0,0,29,34,FALSE,FALSE,-8002,-8002,2,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1
2002,3156003,3156001,3156002,1963,1994,9999,9999,1968,1970,1980,0,0,2460,63183.752439302385,25.684452211098527,1936,19146.59164827345,9.889768413364386,2,2,2,34,39,FALSE,FALSE,-7997,-7997,2,1995,141,42,123,19,118,28,16,6,5,12.3333333333333,8.33333333333333,7,0.16495198902606265,0.12881490289338085,1,1
2007,3156003,3156001,3156002,1963,1994,9999,9999,1968,1970,1980,0,0,2600,76402.80885870823,29.3856957148878,0,0,NA,4,4.5,4,39,44,FALSE,FALSE,-7992,-7992,2,1995,115,49,108,29,112,40,16,6,1,10.6833333333333,6.75,12,0.09538690476190446,0.10887096774193548,1,1
1997,3156004,3156001,3156002,1963,1994,9999,9999,1968,1970,1980,0,0,0,0,NA,0,0,NA,0,0,0,29,34,FALSE,FALSE,-8002,-8002,2,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1
2002,3156004,3156001,3156002,1963,1994,9999,9999,1968,1970,1980,0,0,2460,63183.752439302385,25.684452211098527,1936,19146.59164827345,9.889768413364386,2,2,2,34,39,FALSE,FALSE,-7997,-7997,2,1997,84,12,97,4,114,22,8,12,3,22.9666666666667,9.55,5,0.30716735253772337,0.1476218787158145,1,1
2007,3156004,3156001,3156002,1963,1994,9999,9999,1968,1970,1980,0,0,2600,76402.80885870823,29.3856957148878,0,0,NA,4,4.5,4,39,44,FALSE,FALSE,-7992,-7992,2,1997,120,48,88,19,127,41,14,7,6,16.3833333333333,17.8,10,0.1462797619047616,0.2870967741935484,1,1
1997,3159003,3159001,3159002,1952,1988,9999,9999,1956,1970,1980,0,0,2340,37543.809375486686,16.04729680735088,0,0,NA,0,0.5,0,41,45,FALSE,FALSE,-8002,-8002,2,1993,115,9,NA,NA,94,5,2,4,NA,58.5833333333333,16.3333333333333,4,0.5230654761904759,0.24378109452736269,1,1
2002,3159003,3159001,3159002,1952,1988,9999,9999,1956,1970,1980,0,0,2142,0,NA,1355,19146.59164827345,14.130325939685203,2,3,2,46,50,FALSE,FALSE,-7997,-7997,2,1993,94,33,110,21,113,32,14,0,1,18.3333333333333,9.33333333333333,9,0.21332139926903818,0.13181242078580477,1,1
2007,3159003,3159001,3159002,1952,1988,9999,9999,1956,1970,1980,0,0,2600,49827.91882089667,19.164584161883358,1560,16609.306273632224,10.646991201046282,7,8,7,51,55,FALSE,FALSE,-7992,-7992,2,1993,102,48,89,24,103,40,NA,1,3,4.23333333333333,1.48333333333333,14,0.05162601626016256,0.023924731182795648,1,1
1997,3159004,3159001,3159002,1952,1988,9999,9999,1956,1970,1980,0,0,2340,37543.809375486686,16.04729680735088,0,0,NA,0,0.5,0,41,45,FALSE,FALSE,-8002,-8002,2,1991,110,23,123,16,113,23,12,2,1,18.8333333333333,21.6666666666667,6,0.1681547619047616,0.3233830845771149,1,1
2002,3159004,3159001,3159002,1952,1988,9999,9999,1956,1970,1980,0,0,2142,0,NA,1355,19146.59164827345,14.130325939685203,2,3,2,46,50,FALSE,FALSE,-7997,-7997,2,1991,109,47,109,28,113,40,19,3,3,16.5833333333333,13.4166666666667,11,0.1929589020660845,0.1894803548795949,1,1
2007,3159004,3159001,3159002,1952,1988,9999,9999,1956,1970,1980,0,0,2600,49827.91882089667,19.164584161883358,1560,16609.306273632224,10.646991201046282,7,8,7,51,55,FALSE,FALSE,-7992,-7992,2,1991,122,54,126,37,123,51,23,2,0,7.16666666666667,2.9,16,0.08739837398373987,0.0467741935483871,1,1
1997,3161003,3161001,3161002,1955,1983,9999,9999,1952,1970,1980,0,0,2080,NA,NA,2080,NA,NA,2,2,2,45,42,FALSE,FALSE,-8002,-8002,2,1990,121,34,110,16,109,25,10,7,0,24.3333333333333,21.25,7,0.3379629629629625,0.2951388888888889,1,1
2002,3161003,3161001,3161002,1955,1983,9999,9999,1952,1970,1980,0,0,2056,28719.887472410173,13.96881686401273,2176,30634.54663723752,14.078376211965772,7,7,7,50,47,FALSE,FALSE,-7997,-7997,2,1990,101,47,99,26,108,41,20,2,2,8.83333333333333,10.1666666666667,12,0.12591374269005842,0.1403043170559099,1,1
2007,3161003,3161001,3161002,1955,1983,9999,9999,1952,1970,1980,0,0,3328,43184.19631144379,12.976020526275176,2080,40692.80037039895,19.563846331922566,12,12,12,55,52,FALSE,FALSE,-7992,-7992,2,1990,99,51,103,33,126,53,22,3,0,16.6666666666667,17.4166666666667,17,0.23148148148148195,0.36284722222222293,1,1
1997,3171005,3171001,3171002,1958,1977,9999,9999,1956,9999,1991,0,0,0,0,NA,2080,13944.843482323626,6.704251674194051,2,2,2,41,39,FALSE,FALSE,-8002,-8002,1,1986,NA,NA,NA,NA,NA,NA,NA,7,8,15,38,11,0.20833333333333334,0.3392857142857143,1,1
2002,3171005,3171001,3171002,1958,1977,9999,9999,1956,9999,1991,0,0,1692,35421.19454930588,20.934512144979838,1840,28719.887472410173,15.608634495875096,6,6,6,46,44,FALSE,FALSE,-7997,-7997,1,1986,88,45,88,25,93,39,16,5,1,14.1666666666667,2.58333333333333,16,0.18490629183400312,0.03251048725395285,1,1
2007,3171005,3171001,3171002,1958,1977,9999,9999,1956,9999,1991,0,0,2704,NA,NA,2080,NA,NA,11,11,11,51,49,FALSE,FALSE,-7992,-7992,1,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,1,1
1997,3176004,3176001,3176002,1965,1989,9999,9999,1965,1978,1988,0,0,2040,23598.96589316306,11.563493287649898,0,0,NA,0,0,0,32,32,FALSE,FALSE,-8002,-8002,2,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.1666666666667,2,3,0.2693452380952384,0.02748414376321353,1,1
2002,3176004,3176001,3176002,1965,1989,9999,9999,1965,1978,1988,0,0,4340,30634.54663723752,7.058651298902654,812,2871.9887472410173,3.536931954730317,0,0.5,0,37,37,FALSE,FALSE,-7997,-7997,2,1994,107,38,120,23,103,29,10,7,7,25.6666666666667,25.6666666666667,8,0.26629422718808227,0.8993710691823913,1,1
2007,3176004,3176001,3176002,1965,1989,9999,9999,1965,1978,1988,0,0,NA,29066.285978856395,NA,0,0,NA,4,4.5,4,42,42,FALSE,FALSE,-7992,-7992,2,1994,106,48,95,26,90,33,14,3,3,22.75,11.5,13,0.203125,NA,1,1
1997,3176005,3176001,3176002,1965,1989,9999,9999,1965,1978,1988,0,0,2040,23598.96589316306,11.563493287649898,0,0,NA,0,0,0,32,32,FALSE,FALSE,-8002,-8002,2,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.6666666666667,0,1,0.26488095238095266,0,1,1
2002,3176005,3176001,3176002,1965,1989,9999,9999,1965,1978,1988,0,0,4340,30634.54663723752,7.058651298902654,812,2871.9887472410173,3.536931954730317,0,0.5,0,37,37,FALSE,FALSE,-7997,-7997,2,1996,102,20,102,8,101,22,12,6,1,26.0833333333333,25.6666666666667,6,0.27061718542165436,0.8993710691823913,1,1
2007,3176005,3176001,3176002,1965,1989,9999,9999,1965,1978,1988,0,0,NA,29066.285978856395,NA,0,0,NA,4,4.5,4,42,42,FALSE,FALSE,-7992,-7992,2,1996,108,45,96,24,103,35,12,5,1,42.75,28.9166666666667,11,0.38169642857142855,NA,1,1
1997,3189003,3189001,3189002,1958,1986,9999,9999,1957,1971,1982,1,1,2254,30035.047500389348,13.322688926958417,2450,33253.08830400249,13.569405388568759,2,2,2,40,39,FALSE,FALSE,-8002,-8002,2,1991,97,12,NA,NA,98,15,0,0,1,NA,NA,6,NA,NA,1,1
2002,3189003,3189001,3189002,1958,1986,9999,9999,1957,1971,1982,1,1,2160,20103.921230687123,9.307370940132927,2254,38293.1832965469,16.988989927483097,7,7,7,45,44,FALSE,FALSE,-7997,-7997,2,1991,123,51,96,24,97,35,16,1,0,NA,NA,11,NA,NA,1,1
2007,3189003,3189001,3189002,1958,1986,9999,9999,1957,1971,1982,1,1,1560,20761.632842040282,13.308739001307853,2600,63945.82915348407,24.594549674416935,12,12,12,50,49,FALSE,FALSE,-7992,-7992,2,1991,99,50,90,27,79,31,14,0,2,3.75,8.33333333333333,16,0.06048387096774194,0.10162601626016257,1,1
1997,3200004,3200001,3200002,1962,1980,9999,9999,1960,1970,1987,0,0,2080,9654.122410839433,4.644705559881638,0,0,NA,0,0.5,0,37,35,FALSE,FALSE,-8002,-8002,2,1985,89,39,88,21,98,35,13,0,1,11.3333333333333,7.33333333333333,12,0.1011904761904759,0.1018518518518518,1,1
2002,3200004,3200001,3200002,1962,1980,9999,9999,1960,1970,1987,0,0,2080,8615.966241723052,4.142291462366852,2184,5743.977494482035,2.630026325312287,4,4.5,4,42,40,FALSE,FALSE,-7997,-7997,2,1985,93,49,73,20,78,32,11,15,11,NA,NA,17,NA,NA,1,1
2007,3200004,3200001,3200002,1962,1980,9999,9999,1960,1970,1987,0,0,2080,9135.118450497725,4.3918838704316,1300,4152.326568408056,3.1940973603138927,7,8.5,7,47,45,FALSE,FALSE,-7992,-7992,2,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,1,1
1997,3200006,3200001,3200002,1962,1980,9999,9999,1960,1970,1987,0,0,2080,9654.122410839433,4.644705559881638,0,0,NA,0,0.5,0,37,35,FALSE,FALSE,-8002,-8002,2,1991,147,38,117,9,120,22,8,0,1,12.9166666666667,5.83333333333333,6,0.11532738095238125,0.08101851851851848,1,1
2002,3200006,3200001,3200002,1962,1980,9999,9999,1960,1970,1987,0,0,2080,8615.966241723052,4.142291462366852,2184,5743.977494482035,2.630026325312287,4,4.5,4,42,40,FALSE,FALSE,-7997,-7997,2,1991,95,41,94,22,97,34,11,7,8,NA,NA,11,NA,NA,1,1
2007,3200006,3200001,3200002,1962,1980,9999,9999,1960,1970,1987,0,0,2080,9135.118450497725,4.3918838704316,1300,4152.326568408056,3.1940973603138927,7,8.5,7,47,45,FALSE,FALSE,-7992,-7992,2,1991,95,48,90,27,83,33,11,11,11,1.41666666666667,5.16666666666667,16,0.0162835249042146,0.0717592592592593,1,1
1997,3202003,3202001,3202002,1964,1985,9999,9999,1966,1973,1989,0,0,2160,18235.564553807817,8.441993708145148,0,0,NA,0,0.5,0,31,33,FALSE,FALSE,-8002,-8002,2,1985,99,45,99,27,98,36,12,2,4,1.66666666666667,0,12,0.014880952380952411,0,1,1
2002,3202003,3202001,3202002,1964,1985,9999,9999,1966,1973,1989,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,38,FALSE,FALSE,-7997,-7997,2,1985,NA,NA,NA,NA,NA,NA,NA,6,2,26.4166666666667,4.5,17,NA,NA,1,1
2007,3202003,3202001,3202002,1964,1985,9999,9999,1966,1973,1989,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,43,FALSE,FALSE,-7992,-7992,2,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,1,1
1997,3202005,3202001,3202002,1964,1985,9999,9999,1966,1973,1989,0,0,2160,18235.564553807817,8.441993708145148,0,0,NA,0,0.5,0,31,33,FALSE,FALSE,-8002,-8002,2,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1
2002,3202005,3202001,3202002,1964,1985,9999,9999,1966,1973,1989,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,38,FALSE,FALSE,-7997,-7997,2,1995,99,30,100,15,113,29,10,3,2,23.4166666666667,29.1666666666667,7,NA,NA,1,1
2007,3202005,3202001,3202002,1964,1985,9999,9999,1966,1973,1989,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,43,FALSE,FALSE,-7992,-7992,2,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,1,1
1997,3204003,3204001,3204002,1965,1987,9999,9999,1965,1973,1989,0,0,2295,24671.646161034107,10.748256284067901,0,0,NA,0,0,0,32,32,FALSE,FALSE,-8002,-8002,2,1988,NA,NA,NA,NA,NA,NA,NA,3,5,38.75,26.3333333333333,9,0.34598214285714285,0.3880230471332762,1,1
2002,3204003,3204001,3204002,1965,1987,9999,9999,1965,1973,1989,0,0,1964,13670.666436867243,6.960624458690042,999,13881.27894499825,13.89517411911737,1,2.5,1,37,37,FALSE,FALSE,-7997,-7997,2,1988,98,48,95,26,89,35,12,4,4,23.1666666666667,22,14,0.24967184801381725,0.2963730569948187,1,1
2007,3204003,3204001,3204002,1965,1987,9999,9999,1965,1973,1989,0,0,2340,14117.910332587391,6.033295013926232,1160,10796.049077860947,9.306938860224923,4,6.5,4,42,42,FALSE,FALSE,-7992,-7992,2,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,1,1
1997,3204004,3204001,3204002,1965,1987,9999,9999,1965,1973,1989,0,0,2295,24671.646161034107,10.748256284067901,0,0,NA,0,0,0,32,32,FALSE,FALSE,-8002,-8002,2,1993,NA,NA,NA,NA,NA,NA,NA,5,2,35.6666666666667,24.8333333333333,4,0.31845238095238126,0.3659204684991022,1,1
2002,3204004,3204001,3204002,1965,1987,9999,9999,1965,1973,1989,0,0,1964,13670.666436867243,6.960624458690042,999,13881.27894499825,13.89517411911737,1,2.5,1,37,37,FALSE,FALSE,-7997,-7997,2,1993,77,26,91,16,91,28,8,6,8,11.5,6.5,9,0.12393782383419688,0.08756476683937825,1,1
2007,3204004,3204001,3204002,1965,1987,9999,9999,1965,1973,1989,0,0,2340,14117.910332587391,6.033295013926232,1160,10796.049077860947,9.306938860224923,4,6.5,4,42,42,FALSE,FALSE,-7992,-7992,2,1993,89,43,83,22,86,33,11,3,2,20.3333333333333,22.3333333333333,14,0.22670097198399047,0.3333333333333328,1,1
1997,3207004,3207001,3207002,1958,1977,9999,9999,1950,1973,1989,0,0,0,0,NA,0,0,NA,1,1,1,47,39,FALSE,FALSE,-8002,-8002,2,1987,81,31,87,18,80,25,8,2,2,6.33333333333333,4.33333333333333,10,0.05654761904761902,0.038690476190476164,1,1
2002,3207004,3207001,3207002,1958,1977,9999,9999,1950,1973,1989,0,0,200,23933.23956034181,119.66619780170906,2000,17231.932483446104,8.615966241723052,5,5,5,52,44,FALSE,FALSE,-7997,-7997,2,1987,77,39,75,20,63,25,16,6,10,0,0,15,0,0,1,1
2007,3207004,3207001,3207002,1958,1977,9999,9999,1950,1973,1989,0,0,4160,33218.61254726445,7.985243400784719,2080,14117.910332587391,6.787456890667013,10,10,10,57,49,FALSE,FALSE,-7992,-7992,2,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,1,1
1997,3207005,3207001,3207002,1958,1977,9999,9999,1950,1973,1989,0,0,0,0,NA,0,0,NA,1,1,1,47,39,FALSE,FALSE,-8002,-8002,2,1988,89,32,97,19,88,25,9,3,0,6.83333333333333,6.83333333333333,9,0.06101190476190473,0.06101190476190473,1,1
2002,3207005,3207001,3207002,1958,1977,9999,9999,1950,1973,1989,0,0,200,23933.23956034181,119.66619780170906,2000,17231.932483446104,8.615966241723052,5,5,5,52,44,FALSE,FALSE,-7997,-7997,2,1988,103,50,82,21,84,33,12,9,5,0.666666666666667,0,14,0.009065550906555093,0,1,1
2007,3207005,3207001,3207002,1958,1977,9999,9999,1950,1973,1989,0,0,4160,33218.61254726445,7.985243400784719,2080,14117.910332587391,6.787456890667013,10,10,10,57,49,FALSE,FALSE,-7992,-7992,2,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,1,1
1997,3211003,3211001,3211002,1968,1988,9999,9999,1966,1970,1980,0,0,0,0,NA,0,0,NA,0,0,0,31,29,FALSE,FALSE,-8002,-8002,2,1988,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,9,NA,NA,1,1
2002,3211003,3211001,3211002,1968,1988,9999,9999,1966,1970,1980,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,34,FALSE,FALSE,-7997,-7997,2,1988,99,48,120,33,97,38,17,0,2,34.8333333333333,26.5,14,NA,NA,1,1
2007,3211003,3211001,3211002,1968,1988,9999,9999,1966,1970,1980,0,0,2080,24083.494096766728,11.578602931137857,270,5813.257195771279,21.53058220656027,0,0.5,0,41,39,FALSE,FALSE,-7992,-7992,2,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,1,1
1997,3211004,3211001,3211002,1968,1988,9999,9999,1966,1970,1980,0,0,0,0,NA,0,0,NA,0,0,0,31,29,FALSE,FALSE,-8002,-8002,2,1993,NA,NA,NA,NA,NA,NA,NA,4,1,NA,NA,4,NA,NA,1,1
2002,3211004,3211001,3211002,1968,1988,9999,9999,1966,1970,1980,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,34,FALSE,FALSE,-7997,-7997,2,1993,92,39,95,22,93,32,13,7,3,15.5,15,9,NA,NA,1,1
2007,3211004,3211001,3211002,1968,1988,9999,9999,1966,1970,1980,0,0,2080,24083.494096766728,11.578602931137857,270,5813.257195771279,21.53058220656027,0,0.5,0,41,39,FALSE,FALSE,-7992,-7992,2,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,1,1
1997,3221003,3221001,3221002,1965,1984,9999,9999,1962,1970,1980,0,0,960,6436.081607226289,6.704251674194051,960,8581.442142968384,8.93542663136583,1,1.5,1,35,32,FALSE,FALSE,-8002,-8002,2,1984,99,45,112,30,97,36,12,2,2,17.5,5,13,0.18708881578947367,0.053453947368421045,1,1
2002,3221003,3221001,3221002,1965,1984,9999,9999,1962,1970,1980,0,0,2820,5743.977494482035,2.036871451943984,2712,13402.614153791415,4.9419668708670415,4,5.5,4,40,37,FALSE,FALSE,-7997,-7997,2,1984,106,53,115,36,90,39,15,1,1,3.3,0,18,0.055141388174807196,0,1,1
2007,3221003,3221001,3221002,1965,1984,9999,9999,1962,1970,1980,0,0,3120,11626.514391542558,3.7264469203662065,3120,9965.583764179335,3.1940973603138927,8,9.5,8,45,42,FALSE,FALSE,-7992,-7992,2,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,1,1
1997,3221005,3221001,3221002,1965,1984,9999,9999,1962,1970,1980,0,0,960,6436.081607226289,6.704251674194051,960,8581.442142968384,8.93542663136583,1,1.5,1,35,32,FALSE,FALSE,-8002,-8002,2,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.5,11,2,0.2833059210526315,0.1175986842105263,1,1
2002,3221005,3221001,3221002,1965,1984,9999,9999,1962,1970,1980,0,0,2820,5743.977494482035,2.036871451943984,2712,13402.614153791415,4.9419668708670415,4,5.5,4,40,37,FALSE,FALSE,-7997,-7997,2,1995,115,33,110,16,95,24,6,2,0,23.6666666666667,3.5,7,0.39545844044558753,0.06058588548601865,1,1
2007,3221005,3221001,3221002,1965,1984,9999,9999,1962,1970,1980,0,0,3120,11626.514391542558,3.7264469203662065,3120,9965.583764179335,3.1940973603138927,8,9.5,8,45,42,FALSE,FALSE,-7992,-7992,2,1995,95,43,95,25,98,36,13,2,3,14.1666666666667,8.5,12,0.2724358974358981,0.16346153846153846,1,1
1997,3225003,3225001,3225002,1963,1981,9999,2009,1957,1970,1980,1,0,1920,18235.564553807817,9.493220370658776,480,5363.40133935524,11.17732839121632,0,1,0,40,34,FALSE,FALSE,-8002,-12,2,1985,107,49,90,26,94,33,15,9,9,8.5,7.16666666666667,12,0.08270958083832335,0.09545765027322407,1,1
2002,3225003,3225001,3225002,1963,1981,9999,2009,1957,1970,1980,1,0,2054,17710.59727465294,8.622491370327625,1788,16274.602901032433,9.102126902143418,4,5,4,45,39,FALSE,FALSE,-7997,-7,2,1985,107,53,99,32,83,34,17,6,11,10.4166666666667,0,17,0.13420878757846094,0,1,1
2007,3225003,3225001,3225002,1963,1981,9999,2009,1957,1970,1980,1,0,2080,NA,NA,2080,16775.399336368548,8.06509583479257,9,10,9,50,44,FALSE,FALSE,-7992,-2,2,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,1,1
1997,3225006,3225001,3225002,1963,1981,9999,2009,1957,1970,1980,1,0,1920,18235.564553807817,9.493220370658776,480,5363.40133935524,11.17732839121632,0,1,0,40,34,FALSE,FALSE,-8002,-12,2,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,19,2,0.3892215568862275,0.25307377049180324,1,1
2002,3225006,3225001,3225002,1963,1981,9999,2009,1957,1970,1980,1,0,2054,17710.59727465294,8.622491370327625,1788,16274.602901032433,9.102126902143418,4,5,4,45,39,FALSE,FALSE,-7997,-7,2,1995,121,39,116,21,123,31,12,10,6,10.4166666666667,1.66666666666667,7,0.13420878757846094,0.022988505747126485,1,1
2007,3225006,3225001,3225002,1963,1981,9999,2009,1957,1970,1980,1,0,2080,NA,NA,2080,16775.399336368548,8.06509583479257,9,10,9,50,44,FALSE,FALSE,-7992,-2,2,1995,94,43,93,24,97,36,14,7,5,3.16666666666667,3.58333333333333,12,0.04398148148148153,0.04976851851851847,1,1
1997,3227003,3227001,3227002,1966,1988,9999,9999,1962,1970,1980,0,0,1800,6972.421741161813,3.8723757670144834,560,4076.185017909983,7.283499018844417,0,0.5,0,35,31,FALSE,FALSE,-8002,-8002,2,1990,116,27,109,11,120,25,6,6,0,4.5,17.1666666666667,7,0.044452887537993924,0.2218356527501661,1,1
2002,3227003,3227001,3227002,1966,1988,9999,9999,1962,1970,1980,0,0,1732,8137.301450516216,4.6982109991433125,696,4786.6479120683625,6.877367689753394,0,3,0,40,36,FALSE,FALSE,-7997,-7997,2,1990,89,40,106,28,105,39,11,5,1,7.33333333333333,8.66666666666667,12,0.07436297451898073,0.11013359400456178,1,1
