KID,YEAR,MID,FID,YBIRTH,YBIRTH_M,YMAR,YDIV,YSEP,YBIRTH_F,UD_year,JC_year,edH,edW,F_hrs,F_earn,F_wage,M_hrs,M_earn,M_wage,exp,exp1,exp2,F_AGE,M_AGE,SEP,DIV,TSD,TSS,L,LW_std,LW_raw,PC_std,PC_raw,AP_std,AP_raw,DigSpan,BPE,BPN,tau_m,tau_f,AGE,PHI_M,PHI_F,dgroup,sgroup
3409003,2002,3409002,3409001,1992,1972,1991,9999,9999,1960,1970,1980,0,0,1788,13785.545986756884,7.710036905345014,0,0,NA,1,1,1,42,30,FALSE,FALSE,-7997,-7997,2,98,40,99,22,98,32,16,7,3,21,1.25,10,0.1875,0.016105054509415264,1,1
3409003,2007,3409002,3409001,1992,1972,1991,9999,9999,1960,1970,1980,0,0,2080,NA,NA,2080,14117.910332587391,6.787456890667013,4,4.5,4,47,35,FALSE,FALSE,-7992,-7992,2,107,51,83,23,98,40,NA,7,2,12.0166666666667,0.366666666666667,15,0.1668981481481486,0.0050925925925925965,1,1
3409004,1997,3409002,3409001,1992,1972,1991,9999,9999,1960,1970,1980,0,0,0,0,NA,2704,15017.523750194674,5.556483787572029,1,1,1,37,25,FALSE,FALSE,-8002,-8002,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.3333333333333,6.66666666666667,5,0.7888888888888883,0.05952380952380955,1,1
3409004,2002,3409002,3409001,1992,1972,1991,9999,9999,1960,1970,1980,0,0,1788,13785.545986756884,7.710036905345014,0,0,NA,1,1,1,42,30,FALSE,FALSE,-7997,-7997,2,109,24,109,11,100,22,11,5,2,27.5833333333333,1.25,10,0.2462797619047616,0.016105054509415264,1,1
3409004,2007,3409002,3409001,1992,1972,1991,9999,9999,1960,1970,1980,0,0,2080,NA,NA,2080,14117.910332587391,6.787456890667013,4,4.5,4,47,35,FALSE,FALSE,-7992,-7992,2,110,47,97,25,106,37,12,4,2,15.8333333333333,3.78333333333333,15,0.21990740740740694,0.05254629629629625,1,1
3416003,1997,3416002,3416001,1996,1968,1989,9999,9999,1958,1970,1980,0,0,2080,16090.204018065722,7.734024731350257,0,0,NA,0,0,0,39,29,FALSE,FALSE,-8002,-8002,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,0,1,0.6785714285714286,0,1,1
3416003,2002,3416002,3416001,1996,1968,1989,9999,9999,1958,1970,1980,0,0,45,1723.1932483446105,NA,951,13402.614153791415,14.093179972441026,1,1.5,1,44,34,FALSE,FALSE,-7997,-7997,2,166,50,112,7,109,22,6,4,0,27.8333333333333,17.8333333333333,6,0.29701073944866235,0.16046605525754137,1,1
3416003,2007,3416002,3416001,1996,1968,1989,9999,9999,1958,1970,1980,0,0,2080,29066.285978856395,13.974175951373287,0,0,NA,1,1.5,1,49,39,FALSE,FALSE,-7992,-7992,2,120,49,105,27,90,30,NA,0,0,9.33333333333333,10.4166666666667,11,0.0833333333333333,0.14467592592592637,1,1
3420004,1997,3420002,3420001,1988,1957,1985,9999,9999,1957,1970,1980,1,1,0,0,NA,0,0,NA,0,0,0,40,40,FALSE,FALSE,-8002,-8002,2,109,13,NA,NA,115,17,8,1,1,24.4166666666667,18,9,0.2180059523809527,0.16071428571428573,1,1
3420004,2002,3420002,3420001,1988,1957,1985,9999,9999,1957,1970,1980,1,1,2040,70363.72430740493,34.49202171931614,1020,11487.95498896407,11.262700969572618,2,2,2,45,45,FALSE,FALSE,-7997,-7997,2,99,41,98,22,97,32,18,2,2,43.1666666666667,14.6666666666667,14,0.46724951429364453,0.20155038759689967,1,1
3420004,2007,3420002,3420001,1988,1957,1985,9999,9999,1957,1970,1980,1,1,2080,62284.89852612084,29.94466275294271,1300,11626.514391542558,8.943472608878917,5,5,5,50,50,FALSE,FALSE,-7992,-7992,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,1,1
3420005,1997,3420002,3420001,1988,1957,1985,9999,9999,1957,1970,1980,1,1,0,0,NA,0,0,NA,0,0,0,40,40,FALSE,FALSE,-8002,-8002,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.4166666666667,20.3333333333333,9,0.28050595238095266,0.18154761904761876,1,1
3420005,2002,3420002,3420001,1988,1957,1985,9999,9999,1957,1970,1980,1,1,2040,70363.72430740493,34.49202171931614,1020,11487.95498896407,11.262700969572618,2,2,2,45,45,FALSE,FALSE,-7997,-7997,2,115,36,107,17,103,27,12,4,2,43.0833333333333,17.4166666666667,14,0.46634748820427385,0.23934108527131828,1,1
3420005,2007,3420002,3420001,1988,1957,1985,9999,9999,1957,1970,1980,1,1,2080,62284.89852612084,29.94466275294271,1300,11626.514391542558,8.943472608878917,5,5,5,50,50,FALSE,FALSE,-7992,-7992,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,1,1
3422003,1997,3422002,3422001,1990,1961,1988,9999,9999,1963,9999,1991,1,0,1820,64360.81607226289,35.366268431708455,0,0,NA,0,0,0,34,36,FALSE,FALSE,-8002,-8002,1,129,36,130,21,124,28,8,8,5,13.9166666666667,10.8333333333333,7,0.12425595238095268,0.14069264069264026,1,1
3422003,2002,3422002,3422001,1990,1961,1988,9999,9999,1963,9999,1991,1,0,1820,67970.40035137074,37.34637381943448,260,11487.95498896407,44.184442265246425,0,1.5,0,39,41,FALSE,FALSE,-7997,-7997,1,102,47,131,35,143,51,22,9,2,0,14.4166666666667,12,0,0.18722943722943766,1,1
3422003,2007,3422002,3422001,1990,1961,1988,9999,9999,1963,9999,1991,1,0,1820,64776.29446716568,35.5913705863548,NA,NA,NA,NA,3,0,44,46,FALSE,FALSE,-7992,-7992,1,110,53,125,38,155,59,19,4,2,0,5,17,NA,0.06493506493506493,1,1
3422004,1997,3422002,3422001,1990,1961,1988,9999,9999,1963,9999,1991,1,0,1820,64360.81607226289,35.366268431708455,0,0,NA,0,0,0,34,36,FALSE,FALSE,-8002,-8002,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3333333333333,30.75,7,0.2619047619047616,0.39935064935064934,1,1
3422004,2002,3422002,3422001,1990,1961,1988,9999,9999,1963,9999,1991,1,0,1820,67970.40035137074,37.34637381943448,260,11487.95498896407,44.184442265246425,0,1.5,0,39,41,FALSE,FALSE,-7997,-7997,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,1,1
3422004,2007,3422002,3422001,1990,1961,1988,9999,9999,1963,9999,1991,1,0,1820,64776.29446716568,35.5913705863548,NA,NA,NA,NA,3,0,44,46,FALSE,FALSE,-7992,-7992,1,93,42,116,31,118,43,13,8,6,5.75,7.66666666666667,17,NA,0.09956709956709961,1,1
5014035,1997,5014175,5014006,1979,1958,1979,9999,1996,1959,1992,1981,0,0,2000,36471.129107615634,18.23556455380782,NA,NA,NA,NA,12,9,38,39,TRUE,FALSE,-8002,1,2,115,49,121,32,97,35,18,1,1,6.75,38.25,18,NA,0.5201359832635982,1,1
5014035,2002,5014175,5014006,1979,1958,1979,9999,1996,1959,1992,1981,0,0,2288,66017.44800324686,28.8537797216988,16,335.06535384478536,NA,NA,14,10,43,44,TRUE,FALSE,-7997,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,1,1
5014035,2007,5014175,5014006,1979,1958,1979,9999,1996,1959,1992,1981,0,0,2080,21592.098155721895,10.38081642102014,NA,NA,NA,NA,NA,NA,48,49,TRUE,FALSE,-7992,11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,1,1
5016033,1997,5016170,5016006,1989,1966,1987,1995,1994,1957,1992,1981,1,0,NA,NA,NA,1920,18235.564553807817,9.493220370658776,NA,11,11,40,31,TRUE,TRUE,2,3,2,120,35,112,18,124,29,10,4,1,9.33333333333333,0,8,0.12431693989071034,NA,2,2
5016033,2002,5016170,5016006,1989,1966,1987,1995,1994,1957,1992,1981,1,0,NA,NA,NA,1275,13402.614153791415,10.511854238267777,NA,16,16,45,36,TRUE,TRUE,7,8,2,101,48,98,27,109,42,14,5,2,0.166666666666667,0,13,0.001905180625778563,NA,2,2
5016033,2007,5016170,5016006,1989,1966,1987,1995,1994,1957,1992,1981,1,0,NA,NA,NA,1300,16609.306273632224,12.77638944125557,NA,20.5,20,50,41,TRUE,TRUE,12,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,2,2
5016034,1997,5016170,5016006,1989,1966,1987,1995,1994,1957,1992,1981,1,0,NA,NA,NA,1920,18235.564553807817,9.493220370658776,NA,11,11,40,31,TRUE,TRUE,2,3,2,125,28,113,9,120,23,10,8,2,13.1,0,8,0.17448770491803278,NA,2,2
5016034,2002,5016170,5016006,1989,1966,1987,1995,1994,1957,1992,1981,1,0,NA,NA,NA,1275,13402.614153791415,10.511854238267777,NA,16,16,45,36,TRUE,TRUE,7,8,2,119,50,100,26,118,42,15,10,1,15.5833333333333,14.6666666666667,13,0.17813438851029492,NA,2,2
5016034,2007,5016170,5016006,1989,1966,1987,1995,1994,1957,1992,1981,1,0,NA,NA,NA,1300,16609.306273632224,12.77638944125557,NA,20.5,20,50,41,TRUE,TRUE,12,13,2,154,56,112,34,113,48,18,6,5,18.6666666666667,0,18,0.21455938697318047,NA,2,2
5034040,1997,5034005,5034174,1977,1954,1977,9999,9999,1954,1970,1980,0,0,2250,21453.60535742096,9.536127581373618,1760,17162.88428593677,9.750663634947827,NA,9.5,8,43,43,FALSE,FALSE,-8002,-8002,2,117,50,103,28,102,38,14,7,0,4.75,3.5,20,0.060777559055118106,0.05092333519865697,1,1
5034040,2002,5034005,5034174,1977,1954,1977,9999,9999,1954,1970,1980,0,0,2750,23454.574769134975,8.528936279685444,2550,17231.932483446104,6.75762058174357,NA,14.5,13,48,48,FALSE,FALSE,-7997,-7997,2,92,49,103,33,96,43,16,3,1,0,0,25,0,0,1,1
5034040,2007,5034005,5034174,1977,1954,1977,9999,9999,1954,1970,1980,0,0,2080,28235.820665174782,13.574913781333992,2080,19931.16752835867,9.582292080941636,NA,19.5,18,53,53,FALSE,FALSE,-7992,-7992,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,1,1
5037034,1997,5037005,5037172,1979,1960,1978,9999,9999,1959,1992,1981,0,0,2340,19308.244821678865,8.24891125992836,2080,9654.122410839433,4.644705559881638,NA,4,3,38,37,FALSE,FALSE,-8002,-8002,2,99,42,95,23,97,33,12,4,0,18.75,2.5,18,0.2604166666666667,0.03731343283582089,1,1
5037034,2002,5037005,5037172,1979,1960,1978,9999,9999,1959,1992,1981,0,0,1785,17231.932483446104,9.6537436882051,2150,18189.262065859777,8.46012189109757,NA,9,8,43,42,FALSE,FALSE,-7997,-7997,2,89,47,169,43,111,48,8,3,4,27.9,4.33333333333333,23,0.39488296135002715,0.055789386811917106,1,1
5037034,2007,5037005,5037172,1979,1960,1978,9999,9999,1959,1992,1981,0,0,0,0,NA,1300,3321.861254726445,2.5552778882511142,NA,14,13,48,47,FALSE,FALSE,-7992,-7992,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,1,1
5037185,1997,5037005,5037172,1979,1960,1978,9999,9999,1959,1992,1981,0,0,2340,19308.244821678865,8.24891125992836,2080,9654.122410839433,4.644705559881638,NA,4,3,38,37,FALSE,FALSE,-8002,-8002,2,105,42,95,21,110,35,12,0,1,19.2666666666667,2.5,18,0.26759259259259305,0.03731343283582089,1,1
5037185,2002,5037005,5037172,1979,1960,1978,9999,9999,1959,1992,1981,0,0,1785,17231.932483446104,9.6537436882051,2150,18189.262065859777,8.46012189109757,NA,9,8,43,42,FALSE,FALSE,-7997,-7997,2,130,55,153,41,79,32,18,0,0,11.9166666666667,8.75,23,0.16866267465069906,0.11265164644714039,1,1
5037185,2007,5037005,5037172,1979,1960,1978,9999,9999,1959,1992,1981,0,0,0,0,NA,1300,3321.861254726445,2.5552778882511142,NA,14,13,48,47,FALSE,FALSE,-7992,-7992,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,1,1
5046176,1997,5046002,5046173,1978,1953,1975,9999,9999,1948,1992,1981,0,0,2080,31107.727768260396,14.95316293412241,1040,12443.091107304157,11.960384986762186,NA,4,3,49,44,FALSE,FALSE,-8002,-8002,2,108,48,99,27,97,36,21,4,0,8.5,10.5,19,0.09239130434782608,0.14583333333333334,1,1
5046176,2002,5046002,5046173,1978,1953,1975,9999,9999,1948,1992,1981,0,0,0,0,NA,1929,32549.205802064866,16.873616278934612,NA,9,8,54,49,FALSE,FALSE,-7997,-7997,2,96,51,94,30,89,39,16,3,1,2.5,0.666666666666667,24,0.03337612323491656,0.005952380952380955,1,1
5046176,2007,5046002,5046173,1978,1953,1975,9999,9999,1948,1992,1981,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,54,FALSE,FALSE,-7992,-7992,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,1,1
5046177,1997,5046002,5046173,1978,1953,1975,9999,9999,1948,1992,1981,0,0,2080,31107.727768260396,14.95316293412241,1040,12443.091107304157,11.960384986762186,NA,4,3,49,44,FALSE,FALSE,-8002,-8002,2,109,46,112,29,107,37,16,5,0,11.8333333333333,7,19,0.12862318840579673,0.09722222222222222,1,1
5046177,2002,5046002,5046173,1978,1953,1975,9999,9999,1948,1992,1981,0,0,0,0,NA,1929,32549.205802064866,16.873616278934612,NA,9,8,54,49,FALSE,FALSE,-7997,-7997,2,96,50,128,38,109,47,16,6,0,1.66666666666667,0,24,0.02225074882327775,0,1,1
5046177,2007,5046002,5046173,1978,1953,1975,9999,9999,1948,1992,1981,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,54,FALSE,FALSE,-7992,-7992,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,1,1
5065046,1997,5065177,5065005,1995,1968,1992,1997,1995,1967,1972,1981,1,1,2080,16090.204018065722,7.734024731350257,0,0,NA,NA,4.5,4,30,29,TRUE,TRUE,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.3666666666667,0,2,0.5300595238095241,0,3,2
5065046,2002,5065177,5065005,1995,1968,1992,1997,1995,1967,1972,1981,1,1,1560,26746.831203055597,17.14540461734333,NA,NA,NA,NA,NA,NA,35,34,TRUE,TRUE,5,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,2,2
5065046,2007,5065177,5065005,1995,1968,1992,1997,1995,1967,1972,1981,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,39,TRUE,TRUE,10,12,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,2,2
5142034,1997,5142174,5142004,1985,1965,1985,9999,9999,1963,1970,1987,0,0,2250,26817.006696776203,11.917477776047344,2000,20380.925089549914,10.190462544774958,NA,11.5,10,34,32,FALSE,FALSE,-8002,-8002,2,102,41,100,23,110,34,18,3,3,11.25,5.5,12,0.15298117154811713,0.0800223838836038,1,1
5142034,2002,5142174,5142004,1985,1965,1985,9999,9999,1963,1970,1987,0,0,2480,37287.987235012544,15.03547872379538,1928,22975.90997792814,11.916965756186794,NA,16.5,15,39,37,FALSE,FALSE,-7997,-7997,2,96,49,90,26,92,38,15,3,7,13.6666666666667,13.6666666666667,17,0.18240930869267669,0.21251993620414725,1,1
5142034,2007,5142174,5142004,1985,1965,1985,9999,9999,1963,1970,1987,0,0,2600,31557.681919901228,12.137569969192768,1560,19931.16752835867,12.77638944125557,NA,21.5,20,44,42,FALSE,FALSE,-7992,-7992,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,1,1
5142035,1997,5142174,5142004,1985,1965,1985,9999,9999,1963,1970,1987,0,0,2250,26817.006696776203,11.917477776047344,2000,20380.925089549914,10.190462544774958,NA,11.5,10,34,32,FALSE,FALSE,-8002,-8002,2,108,26,105,12,110,24,10,7,0,17.0833333333333,0.5,12,0.2323047419804737,0.00727476217123671,1,1
5142035,2002,5142174,5142004,1985,1965,1985,9999,9999,1963,1970,1987,0,0,2480,37287.987235012544,15.03547872379538,1928,22975.90997792814,11.916965756186794,NA,16.5,15,39,37,FALSE,FALSE,-7997,-7997,2,101,47,109,29,101,39,19,11,7,13.1666666666667,13.1666666666667,17,0.17573579739904222,0.20474481658692237,1,1
5142035,2007,5142174,5142004,1985,1965,1985,9999,9999,1963,1970,1987,0,0,2600,31557.681919901228,12.137569969192768,1560,19931.16752835867,12.77638944125557,NA,21.5,20,44,42,FALSE,FALSE,-7992,-7992,2,118,54,100,32,101,44,18,4,1,20.5,20.9166666666667,22,0.25,0.33736559139785,1,1
5164034,1997,5164005,5164174,1995,1963,1989,9999,9999,1965,9999,1996,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,34,FALSE,FALSE,-8002,-8002,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.9166666666667,41.8333333333333,2,NA,NA,1,1
5164034,2002,5164005,5164174,1995,1963,1989,9999,9999,1965,9999,1996,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,39,FALSE,FALSE,-7997,-7997,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,1,1
5164034,2007,5164005,5164174,1995,1963,1989,9999,9999,1965,9999,1996,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,44,FALSE,FALSE,-7992,-7992,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,1,1
5170038,1997,5170009,5170180,1988,1960,1985,9999,9999,1959,9999,1986,1,1,NA,NA,NA,2250,NA,NA,NA,13,13,38,37,FALSE,FALSE,-8002,-8002,1,NA,NA,NA,NA,NA,NA,NA,3,0,13.25,24.0833333333333,9,0.1927811975377728,NA,1,1
5170038,2002,5170009,5170180,1988,1960,1985,9999,9999,1959,9999,1986,1,1,2520,57439.77494482035,22.79356148603982,2008,57439.77494482035,28.60546560997029,NA,18,18,43,42,FALSE,FALSE,-7997,-7997,1,137,55,112,32,126,50,21,2,0,29.75,23,14,0.405398322851153,0.3619854721549637,1,1
5170038,2007,5170009,5170180,1988,1960,1985,9999,9999,1959,9999,1986,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,47,FALSE,FALSE,-7992,-7992,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,1,1
5170040,1997,5170009,5170180,1988,1960,1985,9999,9999,1959,9999,1986,1,1,NA,NA,NA,2250,NA,NA,NA,13,13,38,37,FALSE,FALSE,-8002,-8002,1,NA,NA,NA,NA,NA,NA,NA,5,2,15.4166666666667,27.75,9,0.2243051669464657,NA,1,1
5170040,2002,5170009,5170180,1988,1960,1985,9999,9999,1959,9999,1986,1,1,2520,57439.77494482035,22.79356148603982,2008,57439.77494482035,28.60546560997029,NA,18,18,43,42,FALSE,FALSE,-7997,-7997,1,115,45,108,24,124,38,15,3,1,12.0833333333333,11.25,14,0.16465758211041184,0.17705811138014527,1,1
5170040,2007,5170009,5170180,1988,1960,1985,9999,9999,1959,9999,1986,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,47,FALSE,FALSE,-7992,-7992,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,1,1
5182040,1997,5182009,5182175,1980,1956,1977,9999,9999,1955,9999,1983,0,0,2080,10726.80267871048,5.159592088459741,1920,32180.408036131445,16.76599258682448,NA,21,21,42,41,FALSE,FALSE,-8002,-8002,1,138,54,99,27,106,39,16,1,0,20.8333333333333,1,17,0.27749316939890667,0.013888888888888888,1,1
5182040,2002,5182009,5182175,1980,1956,1977,9999,9999,1955,9999,1983,0,0,2080,14359.943736205087,6.903819103944754,1960,33506.535384478535,17.095171114529865,NA,26,26,47,46,FALSE,FALSE,-7997,-7997,1,99,52,103,33,93,41,19,1,0,0,0,22,0,0,1,1
5182040,2007,5182009,5182175,1980,1956,1977,9999,9999,1955,9999,1983,0,0,2080,16609.306273632224,7.985243400784719,2340,40277.56771355815,17.212635775024825,NA,31,31,52,51,FALSE,FALSE,-7992,-7992,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,1,1
5182041,1997,5182009,5182175,1980,1956,1977,9999,9999,1955,9999,1983,0,0,2080,10726.80267871048,5.159592088459741,1920,32180.408036131445,16.76599258682448,NA,21,21,42,41,FALSE,FALSE,-8002,-8002,1,114,47,101,26,90,30,12,2,2,27.6666666666667,1,17,0.3685109289617491,0.013888888888888888,1,1
5182041,2002,5182009,5182175,1980,1956,1977,9999,9999,1955,9999,1983,0,0,2080,14359.943736205087,6.903819103944754,1960,33506.535384478535,17.095171114529865,NA,26,26,47,46,FALSE,FALSE,-7997,-7997,1,96,50,81,23,58,24,10,2,5,23,2.83333333333333,22,0.30952380952380953,0.039351851851851805,1,1
5182041,2007,5182009,5182175,1980,1956,1977,9999,9999,1955,9999,1983,0,0,2080,16609.306273632224,7.985243400784719,2340,40277.56771355815,17.212635775024825,NA,31,31,52,51,FALSE,FALSE,-7992,-7992,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,1,1
5264031,1997,5264004,5264170,1992,1964,1987,9999,9999,1962,1970,1987,0,1,2250,16090.204018065722,7.154777386699891,2205,34325.76857187354,15.564590686808907,NA,11,11,35,33,FALSE,FALSE,-8002,-8002,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,21.2166666666667,5,0.17960762641613706,0.30869240813281157,1,1
5264031,2002,5264004,5264170,1992,1964,1987,9999,9999,1962,1970,1987,0,1,2570,36857.18892292639,14.34131864705307,2088,42122.50162620159,20.173611889943288,NA,16,16,40,38,FALSE,FALSE,-7997,-7997,2,124,44,131,28,128,35,13,13,7,19.6,9.11666666666667,10,0.27280513918629556,0.1456873591477157,1,1
5264031,2007,5264004,5264170,1992,1964,1987,9999,9999,1962,1970,1987,0,1,2600,39862.33505671734,15.3316673295067,2340,50658.384134578286,21.648882108794165,NA,21,21,45,43,FALSE,FALSE,-7992,-7992,2,119,51,128,34,123,45,NA,10,3,3.5,3.75,15,0.05223880597014925,0.06048387096774194,1,1
5264032,1997,5264004,5264170,1992,1964,1987,9999,9999,1962,1970,1987,0,1,2250,16090.204018065722,7.154777386699891,2205,34325.76857187354,15.564590686808907,NA,11,11,35,33,FALSE,FALSE,-8002,-8002,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8333333333333,24.0833333333333,5,0.19876577323385788,0.3504010445812344,1,1
5264032,2002,5264004,5264170,1992,1964,1987,9999,9999,1962,1970,1987,0,1,2570,36857.18892292639,14.34131864705307,2088,42122.50162620159,20.173611889943288,NA,16,16,40,38,FALSE,FALSE,-7997,-7997,2,118,33,121,18,111,27,16,9,5,21.7666666666667,9.65,10,0.3029621698786586,0.15421020282728948,1,1
5264032,2007,5264004,5264170,1992,1964,1987,9999,9999,1962,1970,1987,0,1,2600,39862.33505671734,15.3316673295067,2340,50658.384134578286,21.648882108794165,NA,21,21,45,43,FALSE,FALSE,-7992,-7992,2,96,43,89,22,110,39,16,6,2,7.16666666666667,6.41666666666667,15,0.10696517412935327,0.10349462365591403,1,1
5305036,1997,5305183,5305030,1992,1975,1992,2004,2000,1972,9999,1983,0,0,2450,30035.047500389348,12.26073546176608,1216,20380.925089549914,16.76599258682448,NA,4,4,25,22,FALSE,FALSE,-7,-3,1,114,12,NA,NA,94,9,9,4,0,19.4166666666667,21.9,5,0.21911168981481519,0.33752222880853583,3,3
5305036,2002,5305183,5305030,1992,1975,1992,2004,2000,1972,9999,1983,0,0,1443,13785.545986756884,9.553392922215442,2450,30826.012553720255,12.58204594029398,NA,9,9,30,27,TRUE,FALSE,-2,2,1,88,35,87,17,94,31,12,3,1,12.5,18,10,0.1926496739774748,0.21364985163204747,3,2
5305036,2007,5305183,5305030,1992,1975,1992,2004,2000,1972,9999,1983,0,0,3640,32388.14723358284,8.89784264658868,1350,24913.959410448337,18.454784748480233,NA,13.5,13,35,32,TRUE,TRUE,3,7,1,86,42,91,26,86,33,11,2,1,4.16666666666667,1.33333333333333,15,0.04842795410520045,0.03174603174603167,2,2
5305037,1997,5305183,5305030,1992,1975,1992,2004,2000,1972,9999,1983,0,0,2450,30035.047500389348,12.26073546176608,1216,20380.925089549914,16.76599258682448,NA,4,4,25,22,FALSE,FALSE,-7,-3,1,112,7,NA,NA,91,3,3,7,0,22.4166666666667,24.3333333333333,5,0.25296585648148184,0.37502469867615046,3,3
5305037,2002,5305183,5305030,1992,1975,1992,2004,2000,1972,9999,1983,0,0,1443,13785.545986756884,9.553392922215442,2450,30826.012553720255,12.58204594029398,NA,9,9,30,27,TRUE,FALSE,-2,2,1,93,34,90,16,105,31,12,10,0,18.75,19,10,0.2889745109662122,0.22551928783382788,3,2
5305037,2007,5305183,5305030,1992,1975,1992,2004,2000,1972,9999,1983,0,0,3640,32388.14723358284,8.89784264658868,1350,24913.959410448337,18.454784748480233,NA,13.5,13,35,32,TRUE,TRUE,3,7,1,80,37,84,22,99,38,11,13,4,0,0,15,0,0,2,2
5314035,1997,5314172,5314004,1990,1962,1988,1996,1994,1961,9999,1988,0,1,2600,23598.96589316306,9.074875066189067,1040,9868.658464413642,9.493220370658776,NA,10,10,36,35,TRUE,TRUE,1,3,1,102,28,89,8,91,21,15,6,2,NA,NA,7,NA,NA,2,2
5314035,2002,5314172,5314004,1990,1962,1988,1996,1994,1961,9999,1988,0,1,2880,23985.892687374566,8.328434960893947,1544,5743.977494482035,3.7201926777733387,NA,15,15,41,40,TRUE,TRUE,6,8,1,118,51,87,21,84,31,15,5,3,33,0,12,0.4009345794392523,0,2,2
5314035,2007,5314172,5314004,1990,1962,1988,1996,1994,1961,9999,1988,0,1,2080,18270.23690099545,8.783767740863215,3120,21592.098155721895,6.920544280680091,NA,18,18,46,45,TRUE,TRUE,11,13,1,104,52,90,28,85,35,NA,5,0,26.5,0,17,0.5096153846153846,0,2,2
5314036,1997,5314172,5314004,1990,1962,1988,1996,1994,1961,9999,1988,0,1,2600,23598.96589316306,9.074875066189067,1040,9868.658464413642,9.493220370658776,NA,10,10,36,35,TRUE,TRUE,1,3,1,81,7,NA,NA,65,7,5,9,1,NA,NA,7,NA,NA,2,2
5314036,2002,5314172,5314004,1990,1962,1988,1996,1994,1961,9999,1988,0,1,2880,23985.892687374566,8.328434960893947,1544,5743.977494482035,3.7201926777733387,NA,15,15,41,40,TRUE,TRUE,6,8,1,95,40,76,15,93,31,13,6,8,41.8333333333333,10.8333333333333,12,0.5082554517133953,0.19134963768115884,2,2
5314036,2007,5314172,5314004,1990,1962,1988,1996,1994,1961,9999,1988,0,1,2080,18270.23690099545,8.783767740863215,3120,21592.098155721895,6.920544280680091,NA,18,18,46,45,TRUE,TRUE,11,13,1,88,44,93,28,84,33,10,7,2,1,11.4166666666667,17,0.019230769230769232,0.15856481481481527,2,2
5315034,1997,5315173,5315006,1989,1967,1989,9999,9999,1968,9999,1988,0,0,2500,35398.44883974459,14.159379535897834,1380,7508.761875097337,5.438488958106214,NA,3.5,3,29,30,FALSE,FALSE,-8002,-8002,1,125,40,126,24,128,32,14,2,2,13.75,14.25,8,0.1608910891089109,0.22292418772563177,1,1
5315034,2002,5315173,5315006,1989,1967,1989,9999,9999,1968,9999,1988,0,0,3250,43079.831208615265,13.255332679573927,914,3829.31832965469,4.189626181241454,NA,6,3,34,35,FALSE,FALSE,-7997,-7997,1,100,48,114,31,124,47,18,3,1,5,5,13,0.05295315682281059,0.10101010101010101,1,1
